作曲家,乐曲编码,链接,版权
Alkan,"Preludes dans le tons Majeurs et Mineurs [25], Op. 31 (1847)-| 11. la, Dans le style fugué",https://kunstderfuge.com/-/mid.files/alkan/preludes_31_11_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Preludes dans le tons Majeurs et Mineurs [25], Op. 31 (1847)-| 12. Solb, J'étais endormie, mais mon coeur veillait... (Cantique des cantiques)",https://kunstderfuge.com/-/mid.files/alkan/preludes_31_12_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Preludes dans le tons Majeurs et Mineurs [25], Op. 31 (1847)-| 13. si, [Rapidemente]",https://kunstderfuge.com/-/mid.files/alkan/preludes_31_13_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Preludes dans le tons Majeurs et Mineurs [25], Op. 31 (1847)-| 14. sib, Le temps qui n'est plus",https://kunstderfuge.com/-/mid.files/alkan/preludes_31_14_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Preludes dans le tons Majeurs et Mineurs [25], Op. 31 (1847)-| 15. Lab, Rêve d'amour",https://kunstderfuge.com/-/mid.files/alkan/preludes_31_15_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Preludes dans le tons Majeurs et Mineurs [25], Op. 31 (1847)-| 16. Sol, Dans le genre gothique",https://kunstderfuge.com/-/mid.files/alkan/preludes_31_16_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Preludes dans le tons Majeurs et Mineurs [25], Op. 31 (1847)-| 17. ut, [Assez lentement]",https://kunstderfuge.com/-/mid.files/alkan/preludes_31_17_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Preludes dans le tons Majeurs et Mineurs [25], Op. 31 (1847)-| 18. ut#, Romance",https://kunstderfuge.com/-/mid.files/alkan/preludes_31_18_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Preludes dans le tons Majeurs et Mineurs [25], Op. 31 (1847)-| 19. ré, Modérément vite et bien caractérisé",https://kunstderfuge.com/-/mid.files/alkan/preludes_31_19_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Preludes dans le tons Majeurs et Mineurs [25], Op. 31 (1847)-| 20. La, Prière du matin",https://kunstderfuge.com/-/mid.files/alkan/preludes_31_20_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Preludes dans le tons Majeurs et Mineurs [25], Op. 31 (1847)-| 21. Sib, Wiegenlied",https://kunstderfuge.com/-/mid.files/alkan/preludes_31_21_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Preludes dans le tons Majeurs et Mineurs [25], Op. 31 (1847)-| 22. mib, Anniversaire",https://kunstderfuge.com/-/mid.files/alkan/preludes_31_22_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Preludes dans le tons Majeurs et Mineurs [25], Op. 31 (1847)-| 23. Si, [Assez vite]",https://kunstderfuge.com/-/mid.files/alkan/preludes_31_23_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Preludes dans le tons Majeurs et Mineurs [25], Op. 31 (1847)-| 24. mi, Etude de velocite",https://kunstderfuge.com/-/mid.files/alkan/preludes_31_24_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Preludes dans le tons Majeurs et Mineurs [25], Op. 31 (1847)-| 25. Ut, Priere",https://kunstderfuge.com/-/mid.files/alkan/preludes_31_25_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Recueil d'impromptus, Op. 32 No. 1 -| 1. Vaghezza",https://kunstderfuge.com/-/mid.files/9/alkan_impromptu_32_1_1_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Recueil d'impromptus, Op. 32 No. 1 -| 2. L'amitié",https://kunstderfuge.com/-/mid.files/9/alkan_impromptu_32_1_2_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Recueil d'impromptus, Op. 32 No. 1 -| 3. Fantasietta alla moresca",https://kunstderfuge.com/-/mid.files/9/alkan_impromptu_32_1_3_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Recueil d'impromptus, Op. 32 No. 1 -| 4. La foi",https://kunstderfuge.com/-/mid.files/9/alkan_impromptu_32_1_4_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Deuxième recueil d'impromptus, Op. 32 No. 2-| 1. Andantino",https://kunstderfuge.com/-/mid.files/9/alkan_impromptu_32_2_1_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Deuxième recueil d'impromptus, Op. 32 No. 2-| 2. Mesto, Allegretto",https://kunstderfuge.com/-/mid.files/9/alkan_impromptu_32_2_2_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Deuxième recueil d'impromptus, Op. 32 No. 2-| 3. Vivace",https://kunstderfuge.com/-/mid.files/9/alkan_impromptu_32_2_3_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Deuxième recueil d'impromptus, Op. 32 No. 2-| 4. Andante flebile",https://kunstderfuge.com/-/mid.files/9/alkan_impromptu_32_2_4_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Grande sonate Les Quatre Ages, Op. 33 (1848)-| 1. 20 ans",https://kunstderfuge.com/-/mid.files/1/alkan_sonata_33_1_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Grande sonate Les Quatre Ages, Op. 33 (1848)-| 2. 30 ans, Quasi Faust (parts marked 'Le Diable' and 'Le Seigneur')",https://kunstderfuge.com/-/mid.files/1/alkan_sonata_33_2_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Grande sonate Les Quatre Ages, Op. 33 (1848)-| 3. 40 ans. Un heureux ménage",https://kunstderfuge.com/-/mid.files/1/alkan_sonata_33_3_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Grande sonate Les Quatre Ages, Op. 33 (1848)-| 4. 50 ans. Prométhée enchaîné",https://kunstderfuge.com/-/mid.files/1/alkan_sonata_33_4_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"-| Scherzo-focoso, Op. 34 (1848)",https://kunstderfuge.com/-/mid.files/1/alkan_scherzo_focoso_34_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Douze Études, dans tous les tons Majeurs [12], Op. 35 (1848)-| 1. La, Allegretto",https://kunstderfuge.com/-/mid.files/alkan/etudes_35_1_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Douze Études, dans tous les tons Majeurs [12], Op. 35 (1848)-| 2. Re, Allegro",https://kunstderfuge.com/-/mid.files/alkan/etudes_35_2_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Douze Études, dans tous les tons Majeurs [12], Op. 35 (1848)-| 3. Sol, Andantino",https://kunstderfuge.com/-/mid.files/alkan/etudes_35_3_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Douze Études, dans tous les tons Majeurs [12], Op. 35 (1848)-| 4. Ut, Presto",https://kunstderfuge.com/-/mid.files/alkan/etudes_35_4_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Douze Études, dans tous les tons Majeurs [12], Op. 35 (1848)-| 5. Fa, Allegro barbaro",https://kunstderfuge.com/-/mid.files/alkan/etudes_35_5_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Douze Études, dans tous les tons Majeurs [12], Op. 35 (1848)-| 6. Sib, Allegramente",https://kunstderfuge.com/-/mid.files/alkan/etudes_35_6_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Douze Études, dans tous les tons Majeurs [12], Op. 35 (1848)-| 7. Mi, L'incendie au village voisin",https://kunstderfuge.com/-/mid.files/alkan/etudes_35_7_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Douze Études, dans tous les tons Majeurs [12], Op. 35 (1848)-| 8. Lab, [Lento appassionato]",https://kunstderfuge.com/-/mid.files/alkan/etudes_35_8_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Douze Études, dans tous les tons Majeurs [12], Op. 35 (1848)-| 9. Do#, Contrapunctus amplement",https://kunstderfuge.com/-/mid.files/alkan/etudes_35_9_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Douze Études, dans tous les tons Majeurs [12], Op. 35 (1848)-| 10. Solb, Chant d'amour, chant de mort",https://kunstderfuge.com/-/mid.files/alkan/etudes_35_10_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Douze Études, dans tous les tons Majeurs [12], Op. 35 (1848)-| 11. Si, Posément",https://kunstderfuge.com/-/mid.files/alkan/etudes_35_11_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Douze Études, dans tous les tons Majeurs [12], Op. 35 (1848)-| 12. Mi, Andando",https://kunstderfuge.com/-/mid.files/alkan/etudes_35_12_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Trois Marches, Quasi da Cavalleria [3], Op. 37 (1857)-| 1. Molto allegro",https://kunstderfuge.com/-/mid.files/alkan/marches_37_1_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Trois Marches, Quasi da Cavalleria [3], Op. 37 (1857)-| 2. Allegro vivace",https://kunstderfuge.com/-/mid.files/alkan/marches_37_2_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Trois Marches, Quasi da Cavalleria [3], Op. 37 (1857)-| 3. Allegro",https://kunstderfuge.com/-/mid.files/alkan/marches_37_3_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Premier recueil de chants (Trente Chants), Op. 38a (1857)-| 1. Assez vivement",https://kunstderfuge.com/-/mid.files/1/alkan_chants_38a_1_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Premier recueil de chants (Trente Chants), Op. 38a (1857)-| 2. Serenade",https://kunstderfuge.com/-/mid.files/1/alkan_chants_38a_2_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Premier recueil de chants (Trente Chants), Op. 38a (1857)-| 3. Choeur",https://kunstderfuge.com/-/mid.files/1/alkan_chants_38a_3_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Premier recueil de chants (Trente Chants), Op. 38a (1857)-| 4. L'offrande",https://kunstderfuge.com/-/mid.files/1/alkan_chants_38a_4_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Premier recueil de chants (Trente Chants), Op. 38a (1857)-| 5. Agitatissimo",https://kunstderfuge.com/-/mid.files/1/alkan_chants_38a_5_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Premier recueil de chants (Trente Chants), Op. 38a (1857)-| 6. Barcarolle",https://kunstderfuge.com/-/mid.files/1/alkan_chants_38a_6_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Deuxième recueil de chants (Trente Chants), Op. 38b (1857)-| 1. Hymne",https://kunstderfuge.com/-/mid.files/1/alkan_chants_38b_1_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Deuxième recueil de chants (Trente Chants), Op. 38b (1857)-| 2. Allegretto",https://kunstderfuge.com/-/mid.files/1/alkan_chants_38b_2_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Deuxième recueil de chants (Trente Chants), Op. 38b (1857)-| 3. Chant de Guerre",https://kunstderfuge.com/-/mid.files/1/alkan_chants_38b_3_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Deuxième recueil de chants (Trente Chants), Op. 38b (1857)-| 4. Procession-Nocturne",https://kunstderfuge.com/-/mid.files/1/alkan_chants_38b_4_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Deuxième recueil de chants (Trente Chants), Op. 38b (1857)-| 5. Andantino",https://kunstderfuge.com/-/mid.files/1/alkan_chants_38b_5_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Deuxième recueil de chants (Trente Chants), Op. 38b (1857)-| 6. Barcarolle en Choeur",https://kunstderfuge.com/-/mid.files/1/alkan_chants_38b_6_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Trois petites Fantaisies, Op. 41-| 1. Assez gravement, la mineur",https://kunstderfuge.com/-/mid.files/9/alkan_petites_41_1_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Trois petites Fantaisies, Op. 41-| 2. Andantino, sol majeur",https://kunstderfuge.com/-/mid.files/9/alkan_petites_41_2_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Trois petites Fantaisies, Op. 41-| 3. Presto, si bémol majeur",https://kunstderfuge.com/-/mid.files/9/alkan_petites_41_3_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"-| Réconciliation, petit Caprice mi-partie en forme de zorcico, ou Air de Danse Basque à cinq temps, Op. 42 (1857)",https://kunstderfuge.com/-/mid.files/alkan/reconciliation_42_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"-| 3. Salut, Cendre du Pauvre!, Op. 45",https://kunstderfuge.com/-/mid.files/9/alkan_salut_45_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"-| Minuetto alla tedesca, Op. 46",https://kunstderfuge.com/-/mid.files/33/alkan_minuetto_alla_tedesca_46_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Trois Menuets, Op. 51 (1859)-| 1. Tempo giusto",https://kunstderfuge.com/-/mid.files/alkan/menuets_51_1_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Trois Menuets, Op. 51 (1859)-| 2. Tempo debole",https://kunstderfuge.com/-/mid.files/alkan/menuets_51_2_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Trois Menuets, Op. 51 (1859)-| 3. Tempo mobile",https://kunstderfuge.com/-/mid.files/alkan/menuets_51_3_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Deuxième et troisième Nocturnes, Op. 57 (1859)-| 1. Andantino",https://kunstderfuge.com/-/mid.files/1/alkan_nocturne_57_1_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Deuxième et troisième Nocturnes, Op. 57 (1859)-| 2. Très vif",https://kunstderfuge.com/-/mid.files/1/alkan_nocturne_57_2_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Deux petites pièces pour piano, Op. 60 (1859)-| 1. Ma chere liberté",https://kunstderfuge.com/-/mid.files/1/alkan_chere_liberte_60_1_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Deux petites pièces pour piano, Op. 60 (1859)-| 2. Ma chere servitude",https://kunstderfuge.com/-/mid.files/1/alkan_chere_servitude_60_2_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Sonatine, Op. 61-| 1. Allegro vivace",https://kunstderfuge.com/-/mid.files/29/alkan_sonatine_61_1_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Sonatine, Op. 61-| 2. Allegramente",https://kunstderfuge.com/-/mid.files/29/alkan_sonatine_61_2_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Sonatine, Op. 61-| 3. Scherzo-Minuetto, Trio",https://kunstderfuge.com/-/mid.files/29/alkan_sonatine_61_3_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"Sonatine, Op. 61-| 4. Tempo giusto",https://kunstderfuge.com/-/mid.files/29/alkan_sonatine_61_4_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"48 Esquisses (Motifs) pour piano divisés en 4 livres [48], Op. 63 (1861)-| 1. La Vision",https://kunstderfuge.com/-/mid.files/alkan/esquisses_63_1_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"48 Esquisses (Motifs) pour piano divisés en 4 livres [48], Op. 63 (1861)-| 2. Le Staccatissimo",https://kunstderfuge.com/-/mid.files/alkan/esquisses_63_2_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"48 Esquisses (Motifs) pour piano divisés en 4 livres [48], Op. 63 (1861)-| 3. Le Legatissimo",https://kunstderfuge.com/-/mid.files/alkan/esquisses_63_3_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"48 Esquisses (Motifs) pour piano divisés en 4 livres [48], Op. 63 (1861)-| 4. Les Cloches",https://kunstderfuge.com/-/mid.files/alkan/esquisses_63_4_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"48 Esquisses (Motifs) pour piano divisés en 4 livres [48], Op. 63 (1861)-| 5. Les Initiés",https://kunstderfuge.com/-/mid.files/alkan/esquisses_63_5_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"48 Esquisses (Motifs) pour piano divisés en 4 livres [48], Op. 63 (1861)-| 6. Fuguette",https://kunstderfuge.com/-/mid.files/alkan/esquisses_63_6_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"48 Esquisses (Motifs) pour piano divisés en 4 livres [48], Op. 63 (1861)-| 7. Le Frisson",https://kunstderfuge.com/-/mid.files/alkan/esquisses_63_7_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"48 Esquisses (Motifs) pour piano divisés en 4 livres [48], Op. 63 (1861)-| 8. Pseudo-Naïveté",https://kunstderfuge.com/-/mid.files/alkan/esquisses_63_8_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"48 Esquisses (Motifs) pour piano divisés en 4 livres [48], Op. 63 (1861)-| 9. Confidence",https://kunstderfuge.com/-/mid.files/alkan/esquisses_63_9_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"48 Esquisses (Motifs) pour piano divisés en 4 livres [48], Op. 63 (1861)-| 10. Increpatio",https://kunstderfuge.com/-/mid.files/alkan/esquisses_63_10_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"48 Esquisses (Motifs) pour piano divisés en 4 livres [48], Op. 63 (1861)-| 11. Les soupirs",https://kunstderfuge.com/-/mid.files/alkan/esquisses_63_11_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"48 Esquisses (Motifs) pour piano divisés en 4 livres [48], Op. 63 (1861)-| 12. Barcarollette",https://kunstderfuge.com/-/mid.files/alkan/esquisses_63_12_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"48 Esquisses (Motifs) pour piano divisés en 4 livres [48], Op. 63 (1861)-| 13. Ressouvenir",https://kunstderfuge.com/-/mid.files/alkan/esquisses_63_13_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"48 Esquisses (Motifs) pour piano divisés en 4 livres [48], Op. 63 (1861)-| 14. Duettino",https://kunstderfuge.com/-/mid.files/alkan/esquisses_63_14_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"48 Esquisses (Motifs) pour piano divisés en 4 livres [48], Op. 63 (1861)-| 15. Tutti de concerto dans le genre ancien",https://kunstderfuge.com/-/mid.files/alkan/esquisses_63_15_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"48 Esquisses (Motifs) pour piano divisés en 4 livres [48], Op. 63 (1861)-| 16. Fantaisie",https://kunstderfuge.com/-/mid.files/alkan/esquisses_63_16_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"48 Esquisses (Motifs) pour piano divisés en 4 livres [48], Op. 63 (1861)-| 17. Petit prélude à 3",https://kunstderfuge.com/-/mid.files/alkan/esquisses_63_17_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"48 Esquisses (Motifs) pour piano divisés en 4 livres [48], Op. 63 (1861)-| 18. Liedchen",https://kunstderfuge.com/-/mid.files/alkan/esquisses_63_18_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"48 Esquisses (Motifs) pour piano divisés en 4 livres [48], Op. 63 (1861)-| 19. Graces",https://kunstderfuge.com/-/mid.files/alkan/esquisses_63_19_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"48 Esquisses (Motifs) pour piano divisés en 4 livres [48], Op. 63 (1861)-| 20. Petite marche villageoise",https://kunstderfuge.com/-/mid.files/alkan/esquisses_63_20_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"48 Esquisses (Motifs) pour piano divisés en 4 livres [48], Op. 63 (1861)-| 21. Morituri te salutant",https://kunstderfuge.com/-/mid.files/alkan/esquisses_63_21_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"48 Esquisses (Motifs) pour piano divisés en 4 livres [48], Op. 63 (1861)-| 22. Innocenza",https://kunstderfuge.com/-/mid.files/alkan/esquisses_63_22_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"48 Esquisses (Motifs) pour piano divisés en 4 livres [48], Op. 63 (1861)-| 23. L'homme aux sabots",https://kunstderfuge.com/-/mid.files/alkan/esquisses_63_23_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"48 Esquisses (Motifs) pour piano divisés en 4 livres [48], Op. 63 (1861)-| 24. Contredanse",https://kunstderfuge.com/-/mid.files/alkan/esquisses_63_24_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"48 Esquisses (Motifs) pour piano divisés en 4 livres [48], Op. 63 (1861)-| 25. Le poursuit",https://kunstderfuge.com/-/mid.files/alkan/esquisses_63_25_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"48 Esquisses (Motifs) pour piano divisés en 4 livres [48], Op. 63 (1861)-| 26. Petit air",https://kunstderfuge.com/-/mid.files/alkan/esquisses_63_26_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"48 Esquisses (Motifs) pour piano divisés en 4 livres [48], Op. 63 (1861)-| 27. Rigaudon",https://kunstderfuge.com/-/mid.files/alkan/esquisses_63_27_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"48 Esquisses (Motifs) pour piano divisés en 4 livres [48], Op. 63 (1861)-| 28. Inflexibilité",https://kunstderfuge.com/-/mid.files/alkan/esquisses_63_28_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"48 Esquisses (Motifs) pour piano divisés en 4 livres [48], Op. 63 (1861)-| 29. Délire",https://kunstderfuge.com/-/mid.files/alkan/esquisses_63_29_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"48 Esquisses (Motifs) pour piano divisés en 4 livres [48], Op. 63 (1861)-| 30. Petit air dolent",https://kunstderfuge.com/-/mid.files/alkan/esquisses_63_30_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"48 Esquisses (Motifs) pour piano divisés en 4 livres [48], Op. 63 (1861)-| 31. Début de quatuor",https://kunstderfuge.com/-/mid.files/alkan/esquisses_63_31_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"48 Esquisses (Motifs) pour piano divisés en 4 livres [48], Op. 63 (1861)-| 32. Minuetto",https://kunstderfuge.com/-/mid.files/alkan/esquisses_63_32_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"48 Esquisses (Motifs) pour piano divisés en 4 livres [48], Op. 63 (1861)-| 33. Fais dodo",https://kunstderfuge.com/-/mid.files/alkan/esquisses_63_33_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"48 Esquisses (Motifs) pour piano divisés en 4 livres [48], Op. 63 (1861)-| 34. Odi profanum vulgus et arceo",https://kunstderfuge.com/-/mid.files/alkan/esquisses_63_34_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"48 Esquisses (Motifs) pour piano divisés en 4 livres [48], Op. 63 (1861)-| 35. Musique militaire",https://kunstderfuge.com/-/mid.files/alkan/esquisses_63_35_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"48 Esquisses (Motifs) pour piano divisés en 4 livres [48], Op. 63 (1861)-| 36. Toccatina",https://kunstderfuge.com/-/mid.files/alkan/esquisses_63_36_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"48 Esquisses (Motifs) pour piano divisés en 4 livres [48], Op. 63 (1861)-| 37. Scherzettino",https://kunstderfuge.com/-/mid.files/alkan/esquisses_63_37_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"48 Esquisses (Motifs) pour piano divisés en 4 livres [48], Op. 63 (1861)-| 38. Les bons souhaits",https://kunstderfuge.com/-/mid.files/alkan/esquisses_63_38_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"48 Esquisses (Motifs) pour piano divisés en 4 livres [48], Op. 63 (1861)-| 39. Héraclite et Démocrite",https://kunstderfuge.com/-/mid.files/alkan/esquisses_63_39_%28c%29yogore.mid, Segundo G. Yogore
Alkan,"48 Esquisses (Motifs) pour piano divisés en 4 livres [48], Op. 63 (1861)-| 40. Attendez-moi sous l'orme",https://kunstderfuge.com/-/mid.files/alkan/esquisses_63_40_%28c%29yogore.mid, Segundo G. Yogore
